seed,対象,チェック,特殊能力,カテゴリ,player_type
202607117895,野手,エラーと低守備力・低捕球,エラー、ケガしにくさC、チャンスC、併殺、回復C、対左投手D、盗塁G、走塁C、送球F,助っ人外国人用,巧打型
202607117906,野手,盗塁・走塁系と走力,ケガしにくさD、チャンスF、バント○、マルチ弾、ムード○、回復C、国際大会○、対左投手D、慎重打法、盗塁A、走塁B、送球A,助っ人外国人用,守備職人
202607117907,野手,盗塁・走塁系と走力,ケガしにくさD、チャンスD、チームプレイ○、回復D、対左投手D、強振多用、死球集中、盗塁C、走塁A、送球C,助っ人外国人用,守備職人
202607117913,野手,守備系特殊能力と守備力・捕球・肩力,カット打ち、ケガしにくさD、チャンスF、ミート多用、回復D、守備職人、対左投手E、決勝打、流し打ち、盗塁C、積極走塁、走塁D、送球C,助っ人外国人用,守備職人
202607117920,野手,併殺と低走力,ケガしにくさE、チャンスD、ローボールヒッター、併殺、回復D、国際大会○、対左投手E、盗塁D、粘り打ち、走塁D、送球D,助っ人外国人用,長距離砲
202607117921,野手,併殺と低走力,エラー、ケガしにくさD、チャンスD、バント○、併殺、回復E、対左投手D、強振多用、盗塁D、積極打法、走塁D、送球D、高速チャージ,助っ人外国人用,長距離砲
202607117934,野手,併殺と低走力,かく乱、ケガしにくさE、チャンスC、併殺、回復D、対左投手D、盗塁C、積極打法、粘り打ち、走塁A、送球E,助っ人外国人用,強肩型
202607117948,野手,三振と低ミート,ケガしにくさE、ダメ押し、チャンスD、プルヒッター、三振、回復G、対左投手B、悪球打ち、流し打ち、盗塁D、積極守備、走塁D、送球D,助っ人外国人用,巧打型
202607117949,野手,併殺と低走力,ケガしにくさD、チャンスD、パワーヒッター、ミート多用、代打○、併殺、回復D、対左投手D、盗塁C、走塁D、送球B,助っ人外国人用,守備職人
202607117958,野手,エラーと低守備力・低捕球,エラー、ケガしにくさD、チャンスD、プレッシャーラン、レーザービーム、三振、回復E、対左投手D、慎重盗塁、盗塁C、走塁D、送球C,助っ人外国人用,強肩型
202607117965,野手,併殺と低走力,ケガしにくさD、サヨナラ男、チャンスC、ムード×、ローボールヒッター、併殺、回復D、対左投手D、満塁男、盗塁B、走塁C、送球C,助っ人外国人用,バランス型
202607118010,野手,盗塁・走塁系と走力,ケガしにくさD、サヨナラ男、チャンスD、回復D、対左投手E、決勝打、流し打ち、盗塁B、積極走塁、走塁D、送球D,助っ人外国人用,巧打型
202607118011,野手,盗塁・走塁系と走力,キャッチャーD、ケガしにくさC、ダメ押し、チャンスC、回復D、国際大会×、対左投手C、盗塁D、走塁B、送球E、選球眼,助っ人外国人用,強肩型
202607118026,野手,守備系特殊能力と守備力・捕球・肩力,エラー、ケガしにくさE、チャンスF、レーザービーム、回復D、対左投手D、盗塁D、走塁E、送球D,助っ人外国人用,長距離砲
202607118037,野手,三振と低ミート,ケガしにくさC、チャンスD、プレッシャーラン、三振、人気者、代打○、回復D、対左投手D、盗塁D、積極盗塁、走塁C、送球A、野手調子極端,助っ人外国人用,守備職人
202607118041,野手,盗塁・走塁系と走力,ケガしにくさE、チャンスC、代打○、初球○、回復C、対左投手D、盗塁B、走塁D、送球D、野手調子安定,助っ人外国人用,強肩型
202607118046,野手,併殺と低走力,ケガしにくさB、チャンスE、ラインドライブ、併殺、回復E、対左投手D、強振多用、慎重盗塁、盗塁B、走塁C、送球B、選球眼,助っ人外国人用,守備職人
202607118055,野手,併殺と低走力,エラー、ケガしにくさD、チャンスC、代打○、併殺、初球○、回復D、対左投手G、盗塁C、走塁D、送球D、選球眼,助っ人外国人用,巧打型
202607118065,野手,三振と低ミート,ケガしにくさC、チャンスD、ヘッドスライディング、三振、回復C、国際大会○、対エース○、対左投手D、流し打ち、盗塁C、積極打法、走塁C、送球D,助っ人外国人用,巧打型
202607118066,野手,エラーと低守備力・低捕球,エラー、ケガしにくさB、ダメ押し、チャンスD、併殺、初球○、回復D、国際大会×、対左投手C、強振多用、盗塁D、走塁E、送球D,助っ人外国人用,長距離砲
202607118066,野手,併殺と低走力,エラー、ケガしにくさB、ダメ押し、チャンスD、併殺、初球○、回復D、国際大会×、対左投手C、強振多用、盗塁D、走塁E、送球D,助っ人外国人用,長距離砲
202607118067,野手,盗塁・走塁系と走力,ケガしにくさD、チャンスD、プルヒッター、プレッシャーラン、回復G、対ストレート○、対左投手E、盗塁D、走塁B、送球D、野手調子極端,助っ人外国人用,バランス型
202607118092,野手,盗塁・走塁系と走力,ケガしにくさF、チャンスF、フル出場、初球○、回復E、対左投手E、盗塁D、積極守備、走塁B、送球B、高速チャージ,助っ人外国人用,守備職人
202607118107,野手,エラーと低守備力・低捕球,いぶし銀、インコースヒッター、エラー、キャッチャーC、ケガしにくさE、チャンスD、回復D、対左投手D、流し打ち、盗塁D、走塁D、送球D,助っ人外国人用,バランス型
202607118110,野手,盗塁・走塁系と走力,ケガしにくさD、チャンスD、フル出場、回復D、対左投手D、盗塁D、走塁B、送球G,助っ人外国人用,巧打型
202607118112,野手,エラーと低守備力・低捕球,インコースヒッター、エラー、ケガしにくさF、チャンスB、ローボールヒッター、回復B、対変化球○、対左投手B、慎重打法、決勝打、盗塁C、走塁C、送球E、高速チャージ,助っ人外国人用,強肩型
202607118115,野手,エラーと低守備力・低捕球,エラー、ケガしにくさB、チャンスC、プレッシャーラン、ミート多用、代打○、回復D、対左投手C、悪球打ち、盗塁C、窮地○、走塁D、送球C,助っ人外国人用,守備職人
202607118124,野手,盗塁・走塁系と走力,ケガしにくさD、チャンスF、ホーム突入、代打○、回復D、対左投手D、盗塁D、走塁B、送球D,助っ人外国人用,長距離砲
202607118131,野手,併殺と低走力,ケガしにくさD、チャンスD、バント○、併殺、回復D、対左投手D、盗塁D、走塁D、送球D,助っ人外国人用,巧打型
202607118155,野手,盗塁・走塁系と走力,アウトコースヒッター、ケガしにくさD、チャンスD、回復D、対左投手D、盗塁D、走塁B、送球C,助っ人外国人用,強肩型
202607118159,野手,エラーと低守備力・低捕球,エラー、ケガしにくさC、チャンスD、チャンスメーカー、ハイボールヒッター、回復F、対左投手E、盗塁B、走塁C、送球C、選球眼,助っ人外国人用,強肩型
202607118162,野手,盗塁・走塁系と走力,キャッチャーD、ケガしにくさD、チャンスC、回復D、対左投手D、盗塁D、走塁B、送球C,助っ人外国人用,守備職人
202607118172,野手,盗塁・走塁系と走力,ケガしにくさD、チャンスE、回復E、対左投手D、盗塁B、走塁D、送球B、逆境○,助っ人外国人用,長距離砲
202607118184,野手,併殺と低走力,ケガしにくさE、チャンスD、併殺、回復D、対左投手E、強振多用、盗塁C、走塁D、送球A,助っ人外国人用,巧打型
202607118188,野手,併殺と低走力,インコースヒッター、ケガしにくさD、チャンスD、マルチ弾、併殺、回復D、対左投手C、悪球打ち、盗塁D、走塁E、送球D,助っ人外国人用,強肩型
202607118206,野手,併殺と低走力,ケガしにくさB、チャンスD、バント○、併殺、回復D、対左投手B、慎重盗塁、盗塁B、走塁D、送球D,助っ人外国人用,強肩型
202607118218,野手,三振と低ミート,ケガしにくさD、チャンスB、三振、内野安打○、回復D、固め打ち、対エース○、対左投手D、強振多用、意外性、盗塁C、走塁E、送球D、野手調子極端,助っ人外国人用,強肩型
202607118220,野手,三振と低ミート,ケガしにくさD、チャンスD、三振、回復D、対左投手F、帳尻合わせ、盗塁C、走塁C、送球D,助っ人外国人用,バランス型
202607118232,野手,盗塁・走塁系と走力,ケガしにくさG、チャンスC、併殺、回復D、対左投手D、慎重打法、決勝打、盗塁B、走塁E、送球D,助っ人外国人用,強肩型
202607118234,野手,盗塁・走塁系と走力,キャッチャーC、ケガしにくさC、チャンスD、チームプレイ○、回復D、対左投手G、盗塁B、走塁D、送球C,助っ人外国人用,守備職人
202607118241,野手,盗塁・走塁系と走力,ささやき破り、インコースヒッター、キャッチャーD、ケガしにくさD、チャンスD、プルヒッター、ローボールヒッター、回復C、対変化球○、対左投手F、盗塁A、走塁D、送球D、野手調子極端,助っ人外国人用,俊足型
202607118243,野手,盗塁・走塁系と走力,ケガしにくさD、チャンスD、フル出場、ミート多用、ラインドライブ、三振、回復D、対左投手D、盗塁F、走塁B、送球E、選球眼、高速チャージ,助っ人外国人用,強肩型
202607118261,野手,エラーと低守備力・低捕球,エラー、ケガしにくさD、チャンスE、ミート多用、回復E、対左投手E、盗塁E、窮地○、粘り打ち、走塁G、送球D、野手調子安定,助っ人外国人用,長距離砲
202607118262,野手,アベレージヒッター系とミート,アベレージヒッター、ケガしにくさD、サヨナラ男、ダメ押し、チャンスD、プレッシャーラン、初球○、回復C、対左投手E、慎重盗塁、盗塁D、走塁E、送球G,助っ人外国人用,バランス型
